column,type,description,SeqId,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Type,ColCheck,n_unique,n_missing,pct_missing
PFDN5.4271.75.2,numeric,Prefoldin subunit 5 (PFDN5),4271-75,SL006705,Prefoldin subunit 5,PFD5,Q99471,5204,PFDN5,Human,Protein,PASS,608,0,0
GPI.4272.46.2,numeric,Glucose-6-phosphate isomerase (GPI),4272-46,SL000539,Glucose-6-phosphate isomerase,PHI,P06744,2821,GPI,Human,Protein,PASS,810,0,0
PEBP1.4276.10.2,numeric,Phosphatidylethanolamine-binding protein 1 (PEBP1),4276-10,SL005358,Phosphatidylethanolamine-binding protein 1,prostatic binding protein,P30086,5037,PEBP1,Human,Protein,PASS,801,0,0
P4HB.4278.14.3,numeric,Protein disulfide-isomerase (P4HB),4278-14,SL004901,Protein disulfide-isomerase,Protein disulfide-isomerase,P07237,5034,P4HB,Human,Protein,PASS,429,0,0
PSMA2.4280.47.2,numeric,Proteasome subunit alpha type-2 (PSMA2),4280-47,SL008865,Proteasome subunit alpha type-2,PSA2,P25787,5683,PSMA2,Human,Protein,PASS,684,0,0
RBM39.4284.18.3,numeric,RNA-binding protein 39 (RBM39),4284-18,SL011535,RNA-binding protein 39,RBM39,Q14498,9584,RBM39,Human,Protein,PASS,652,0,0
NAPA.4292.5.3,numeric,Alpha-soluble NSF attachment protein (NAPA),4292-5,SL011202,Alpha-soluble NSF attachment protein,SNAA,P54920,8775,NAPA,Human,Protein,PASS,803,0,0
SPHK1.4294.16.2,numeric,Sphingosine kinase 1 (SPHK1),4294-16,SL006088,Sphingosine kinase 1,Sphingosine kinase 1,Q9NYA1,8877,SPHK1,Human,Protein,PASS,805,0,0
SPON1.4297.62.3,numeric,Spondin-1 (SPON1),4297-62,SL005115,Spondin-1,Spondin-1,Q9HCB6,10418,SPON1,Human,Protein,PASS,757,0,0
LCORL.4304.18.2,numeric,Ligand-dependent nuclear receptor corepressor-like protein (LCORL),4304-18,SL006698,Ligand-dependent nuclear receptor corepressor-like protein,"transcription factor MLR1, isoform CRA_b",Q8N3X6,254251,LCORL,Human,Protein,PASS,458,0,0
TKT.4306.4.2,numeric,Transketolase (TKT),4306-4,SL003655,Transketolase,Transketolase,P29401,7086,TKT,Human,Protein,PASS,810,0,0
TPI1.4309.59.3,numeric,Triosephosphate isomerase (TPI1),4309-59,SL004812,Triosephosphate isomerase,Triosephosphate isomerase,P60174,7167,TPI1,Human,Protein,PASS,807,0,0
DCTPP1.4314.12.2,numeric,dCTP pyrophosphatase 1 (DCTPP1),4314-12,SL011809,dCTP pyrophosphatase 1,XTP3A,Q9H773,79077,DCTPP1,Human,Protein,PASS,801,0,0
PTPN6.4318.12.3,numeric,Tyrosine-protein phosphatase non-receptor type 6 (PTPN6),4318-12,SL004940,Tyrosine-protein phosphatase non-receptor type 6,PTP-1C,P29350,5777,PTPN6,Human,Protein,PASS,797,0,0
AMN.4322.28.3,numeric,Protein amnionless (AMN),4322-28,SL013489,Protein amnionless,AMNLS,Q9BXJ7,81693,AMN,Human,Protein,PASS,455,0,0
CST2.4324.33.2,numeric,Cystatin-SA (CST2),4324-33,SL008516,Cystatin-SA,CYTT,P09228,1470,CST2,Human,Protein,PASS,809,0,0
BOC.4328.2.2,numeric,Brother of CDO (BOC),4328-2,SL013490,Brother of CDO,BOC,Q9BWV1,91653,BOC,Human,Protein,PASS,788,0,0
KLK3.4330.4.2,numeric,Prostate-specific antigen (KLK3),4330-4,SL000062,Prostate-specific antigen,PSA,P07288,354,KLK3,Human,Protein,PASS,633,0,0
CLEC1B.4332.6.2,numeric,C-type lectin domain family 1 member B (CLEC1B),4332-6,SL013488,C-type lectin domain family 1 member B,CLC1B,Q9P126,51266,CLEC1B,Human,Protein,PASS,808,0,0
SAA1.4336.2.1,numeric,Serum amyloid A-1 protein (SAA1),4336-2,SL000572,Serum amyloid A-1 protein,SAA,P0DJI8,6288,SAA1,Human,Protein,PASS,787,0,0
ICAM1.4342.10.2,numeric,Intercellular adhesion molecule 1 (ICAM1),4342-10,SL002922,Intercellular adhesion molecule 1,sICAM-1,P05362,3383,ICAM1,Human,Protein,PASS,797,0,0
DAPK2.4355.13.1,numeric,Death-associated protein kinase 2 (DAPK2),4355-13,SL007752,Death-associated protein kinase 2,DAPK2,Q9UIK4,23604,DAPK2,Human,Protein,PASS,761,0,0
DYRK3.4359.87.1,numeric,Dual specificity tyrosine-phosphorylation-regulated kinase 3 (DYRK3),4359-87,SL013570,Dual specificity tyrosine-phosphorylation-regulated kinase 3,DYRK3,O43781,8444,DYRK3,Human,Protein,PASS,733,0,0
GDF15.4374.45.2,numeric,Growth/differentiation factor 15 (GDF15),4374-45,SL003869,Growth/differentiation factor 15,MIC-1,Q99988,9518,GDF15,Human,Protein,PASS,810,0,0
INHBA.INHBB.4383.97.1,numeric,Inhibin beta A chain:Inhibin beta B chain heterodimer (INHBA|INHBB),4383-97,SL004837,Inhibin beta A chain:Inhibin beta B chain heterodimer,Activin AB,P08476|P09529,3624|3625,INHBA|INHBB,Human,Protein,PASS,681,0,0
DHH.4389.2.1,numeric,Desert hedgehog protein N-product (DHH),4389-2,SL007003,Desert hedgehog protein N-product,DHH,O43323,50846,DHH,Human,Protein,PASS,716,0,0
FGF12.4392.54.2,numeric,Fibroblast growth factor 12 (FGF12),4392-54,SL005161,Fibroblast growth factor 12,FGF-12,P61328,2257,FGF12,Human,Protein,PASS,530,0,0
FGF16.4393.3.1,numeric,Fibroblast growth factor 16 (FGF16),4393-3,SL004334,Fibroblast growth factor 16,FGF-16,O43320,8823,FGF16,Human,Protein,PASS,797,0,0
FGF8.4394.71.2,numeric,Fibroblast growth factor 8 isoform A (FGF8),4394-71,SL014308,Fibroblast growth factor 8 isoform A,FGF-8A,P55075,2253,FGF8,Human,Protein,PASS,719,0,0
IFNL1.4396.54.1,numeric,Interferon lambda-1 (IFNL1),4396-54,SL004348,Interferon lambda-1,IFN-lambda 1,Q8IU54,282618,IFNL1,Human,Protein,PASS,605,0,0
IFNL2.4397.26.2,numeric,Interferon lambda-2 (IFNL2),4397-26,SL004349,Interferon lambda-2,IFN-lambda 2,Q8IZJ0,282616,IFNL2,Human,Protein,PASS,634,0,0
MST1.4407.10.1,numeric,Hepatocyte growth factor-like protein (MST1),4407-10,SL005202,Hepatocyte growth factor-like protein,MSP,P26927,4485,MST1,Human,Protein,PASS,807,0,0
SLPI.4413.3.2,numeric,Antileukoproteinase (SLPI),4413-3,SL001888,Antileukoproteinase,SLPI,P03973,6590,SLPI,Human,Protein,PASS,808,0,0
SFTPD.4414.69.2,numeric,Pulmonary surfactant-associated protein D (SFTPD),4414-69,SL004484,Pulmonary surfactant-associated protein D,SP-D,P35247,6441,SFTPD,Human,Protein,PASS,804,0,0
ADAM12.4420.7.2,numeric,Disintegrin and metalloproteinase domain-containing protein 12 (ADAM12),4420-7,SL009988,Disintegrin and metalloproteinase domain-containing protein 12,ADAM12,O43184,8038,ADAM12,Human,Protein,PASS,602,0,0
CHST2.4428.1.2,numeric,Carbohydrate sulfotransferase 2 (CHST2),4428-1,SL013988,Carbohydrate sulfotransferase 2,CHST2,Q9Y4C5,9435,CHST2,Human,Protein,PASS,711,0,0
CHST6.4429.51.2,numeric,Carbohydrate sulfotransferase 6 (CHST6),4429-51,SL014130,Carbohydrate sulfotransferase 6,CHST6,Q9GZX3,4166,CHST6,Human,Protein,PASS,628,0,0
COLEC11.4430.44.3,numeric,Collectin-11 (COLEC11),4430-44,SL006713,Collectin-11,Collectin Kidney 1,Q9BWP8,78989,COLEC11,Human,Protein,PASS,802,0,0
ENPP7.4435.66.2,numeric,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7 (ENPP7),4435-66,SL009045,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,ENPP7,Q6UWV6,339221,ENPP7,Human,Protein,PASS,800,0,0
ENTPD5.4437.56.3,numeric,Ectonucleoside triphosphate diphosphohydrolase 5 (ENTPD5),4437-56,SL014028,Ectonucleoside triphosphate diphosphohydrolase 5,ENTP5,O75356,957,ENTPD5,Human,Protein,PASS,798,0,0
FCRL3.4440.15.2,numeric,Fc receptor-like protein 3 (FCRL3),4440-15,SL014088,Fc receptor-like protein 3,FCRL3,Q96P31,115352,FCRL3,Human,Protein,PASS,735,0,0
HNRNPAB.4450.26.2,numeric,Heterogeneous nuclear ribonucleoprotein A/B (HNRNPAB),4450-26,SL009791,Heterogeneous nuclear ribonucleoprotein A/B,hnRNP A/B,Q99729,3182,HNRNPAB,Human,Protein,PASS,806,0,0
LRRTM1.4452.9.2,numeric,Leucine-rich repeat transmembrane neuronal protein 1 (LRRTM1),4452-9,SL014096,Leucine-rich repeat transmembrane neuronal protein 1,LRRT1,Q86UE6,347730,LRRTM1,Human,Protein,PASS,374,0,0
LRRTM3.4453.83.3,numeric,Leucine-rich repeat transmembrane neuronal protein 3 (LRRTM3),4453-83,SL014108,Leucine-rich repeat transmembrane neuronal protein 3,LRRT3,Q86VH5,347731,LRRTM3,Human,Protein,PASS,527,0,0
MFGE8.4455.89.2,numeric,Lactadherin (MFGE8),4455-89,SL006523,Lactadherin,MFGM,Q08431,4240,MFGE8,Human,Protein,PASS,678,0,0
PCSK7.4459.68.2,numeric,Proprotein convertase subtilisin/kexin type 7 (PCSK7),4459-68,SL014069,Proprotein convertase subtilisin/kexin type 7,PCSK7,Q16549,9159,PCSK7,Human,Protein,PASS,792,0,0
PDPK1.4460.8.2,numeric,3-phosphoinositide-dependent protein kinase 1 (PDPK1),4460-8,SL006998,3-phosphoinositide-dependent protein kinase 1,PDPK1,O15530,5170,PDPK1,Human,Protein,PASS,779,0,0
SIGLEC1.4464.10.2,numeric,Sialoadhesin (SIGLEC1),4464-10,SL001753,Sialoadhesin,Sialoadhesin,Q9BZZ2,6614,SIGLEC1,Human,Protein,PASS,517,0,0
SPARCL1.4467.49.2,numeric,SPARC-like protein 1 (SPARCL1),4467-49,SL005488,SPARC-like protein 1,SPARCL1,Q14515,8404,SPARCL1,Human,Protein,PASS,807,0,0
SPHK2.4468.21.2,numeric,Sphingosine kinase 2 (SPHK2),4468-21,SL014029,Sphingosine kinase 2,SPHK2,Q9NRA0,56848,SPHK2,Human,Protein,PASS,721,0,0
CHST15.4469.78.2,numeric,Carbohydrate sulfotransferase 15 (CHST15),4469-78,SL007502,Carbohydrate sulfotransferase 15,ST4S6,Q7LFX5,51363,CHST15,Human,Protein,PASS,785,0,0
SERPING1.4479.14.2,numeric,Plasma protease C1 inhibitor (SERPING1),4479-14,SL000308,Plasma protease C1 inhibitor,C1-Esterase Inhibitor,P05155,710,SERPING1,Human,Protein,PASS,807,0,0
C3.4480.59.2,numeric,Complement C3b (C3),4480-59,SL000314,Complement C3b,C3b,P01024,718,C3,Human,Protein,PASS,801,0,0
C4A.C4B.4481.34.2,numeric,Complement C4 (C4A|C4B),4481-34,SL000316,Complement C4,C4,P0C0L4|P0C0L5,720|100293534,C4A|C4B,Human,Protein,PASS,808,0,0
C5.C6.4482.66.2,numeric,Complement C5b-C6 complex (C5|C6),4482-66,SL000321,Complement C5b-C6 complex,"C5b, 6 Complex",P01031|P13671,727|729,C5|C6,Human,Protein,PASS,775,0,0
FGF7.4487.1.1,numeric,Fibroblast growth factor 7 (FGF7),4487-1,SL001691,Fibroblast growth factor 7,FGF7,P21781,2252,FGF7,Human,Protein,PASS,777,0,0
IL5RA.4491.4.2,numeric,Interleukin-5 receptor subunit alpha (IL5RA),4491-4,SL005188,Interleukin-5 receptor subunit alpha,IL-5 Ra,Q01344,3568,IL5RA,Human,Protein,PASS,771,0,0
IL11.4493.92.1,numeric,Interleukin-11 (IL11),4493-92,SL000470,Interleukin-11,IL-11,P20809,3589,IL11,Human,Protein,PASS,606,0,0
MMP12.4496.60.2,numeric,Macrophage metalloelastase (MMP12),4496-60,SL000522,Macrophage metalloelastase,MMP-12,P39900,4321,MMP12,Human,Protein,PASS,791,0,0
NCAM1.4498.62.2,numeric,"Neural cell adhesion molecule 1, 120 kDa isoform (NCAM1)",4498-62,SL003764,"Neural cell adhesion molecule 1, 120 kDa isoform",NCAM-120,P13591,4684,NCAM1,Human,Protein,PASS,801,0,0
PDGFA.4499.21.1,numeric,Platelet-derived growth factor subunit A (PDGFA),4499-21,SL000535,Platelet-derived growth factor subunit A,PDGF-AA,P04085,5154,PDGFA,Human,Protein,PASS,805,0,0
CLEC11A.4500.50.2,numeric,Stem cell growth factor-alpha (CLEC11A),4500-50,SL004363,Stem cell growth factor-alpha,SCGF-alpha,Q9Y240,6320,CLEC11A,Human,Protein,PASS,800,0,0
ADAMTS15.4533.76.2,numeric,A disintegrin and metalloproteinase with thrombospondin motifs 15 (ADAMTS15),4533-76,SL012740,A disintegrin and metalloproteinase with thrombospondin motifs 15,ATS15,Q8TE58,170689,ADAMTS15,Human,Protein,PASS,671,0,0
PRSS22.4534.10.2,numeric,Brain-specific serine protease 4 (PRSS22),4534-10,SL012822,Brain-specific serine protease 4,BSSP4,Q9GZN4,64063,PRSS22,Human,Protein,PASS,757,0,0
BST1.4535.50.2,numeric,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 (BST1),4535-50,SL008644,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2,BST1,Q10588,683,BST1,Human,Protein,PASS,805,0,0
CDON.4541.49.2,numeric,Cell adhesion molecule-related/down-regulated by oncogenes (CDON),4541-49,SL014092,Cell adhesion molecule-related/down-regulated by oncogenes,CDON,Q4KMG0,50937,CDON,Human,Protein,PASS,805,0,0
CLU.4542.24.2,numeric,Clusterin (CLU),4542-24,SL001896,Clusterin,Clusterin,P10909,1191,CLU,Human,Protein,PASS,804,0,0
COL23A1.4543.65.2,numeric,Collagen alpha-1(XXIII) chain (COL23A1),4543-65,SL014048,Collagen alpha-1(XXIII) chain,CONA1,Q86Y22,91522,COL23A1,Human,Protein,PASS,726,0,0
PPBP.4544.4.3,numeric,Connective tissue-activating peptide III (PPBP),4544-4,SL004708,Connective tissue-activating peptide III,CTAP-III,P02775,5473,PPBP,Human,Protein,PASS,810,0,0
DNAJC19.4545.53.3,numeric,Mitochondrial import inner membrane translocase subunit TIM14 (DNAJC19),4545-53,SL006197,Mitochondrial import inner membrane translocase subunit TIM14,DnaJ homolog,Q96DA6,131118,DNAJC19,Human,Protein,PASS,704,0,0
ADGRE2.4546.27.3,numeric,Adhesion G protein-coupled receptor E2 (ADGRE2),4546-27,SL008822,Adhesion G protein-coupled receptor E2,EMR2,Q9UHX3,30817,ADGRE2,Human,Protein,PASS,780,0,0
FLRT1.4547.59.2,numeric,Leucine-rich repeat transmembrane protein FLRT1 (FLRT1),4547-59,SL014071,Leucine-rich repeat transmembrane protein FLRT1,FLRT1,Q9NZU1,23769,FLRT1,Human,Protein,PASS,749,0,0
FUT3.4548.4.2,numeric,Galactoside 3(4)-L-fucosyltransferase (FUT3),4548-4,SL005575,Galactoside 3(4)-L-fucosyltransferase,Fucosyltransferase 3,P21217,2525,FUT3,Human,Protein,PASS,729,0,0
FUT5.4549.78.2,numeric,"Alpha-(1,3)-fucosyltransferase 5 (FUT5)",4549-78,SL014008,"Alpha-(1,3)-fucosyltransferase 5",FUT5,Q11128,2527,FUT5,Human,Protein,PASS,801,0,0
ADGRG5.4551.72.3,numeric,Adhesion G-protein coupled receptor G5 (ADGRG5),4551-72,SL014094,Adhesion G-protein coupled receptor G5,GP114,Q8IZF4,221188,ADGRG5,Human,Protein,PASS,696,0,0
HDGFL2.4553.65.3,numeric,Hepatoma-derived growth factor-related protein 2 (HDGFL2),4553-65,SL014009,Hepatoma-derived growth factor-related protein 2,HDGR2,Q7Z4V5,84717,HDGFL2,Human,Protein,PASS,618,0,0
KIRREL3.4557.61.2,numeric,Kin of IRRE-like protein 3 (KIRREL3),4557-61,SL014111,Kin of IRRE-like protein 3,KIRR3,Q8IZU9,84623,KIRREL3,Human,Protein,PASS,587,0,0
KYNU.4559.64.2,numeric,Kynureninase (KYNU),4559-64,SL013969,Kynureninase,KYNU,Q16719,8942,KYNU,Human,Protein,PASS,785,0,0
LCK.4560.34.2,numeric,Tyrosine-protein kinase Lck (LCK),4560-34,SL006916,Tyrosine-protein kinase Lck,LCK,P06239,3932,LCK,Human,Protein,PASS,737,0,0
NXPH1.4562.1.2,numeric,Neurexophilin-1 (NXPH1),4562-1,SL012457,Neurexophilin-1,NXPH1,P58417,30010,NXPH1,Human,Protein,PASS,808,0,0
PLCG1.4563.61.2,numeric,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 (PLCG1)",4563-61,SL012108,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",PLCG1,P19174,5335,PLCG1,Human,Protein,PASS,737,0,0
PLXNC1.4564.2.2,numeric,Plexin-C1 (PLXNC1),4564-2,SL006406,Plexin-C1,PLXC1,O60486,10154,PLXNC1,Human,Protein,PASS,808,0,0
RSPO2.4566.24.3,numeric,R-spondin-2 (RSPO2),4566-24,SL013989,R-spondin-2,RSPO2,Q6UXX9,340419,RSPO2,Human,Protein,PASS,512,0,0
SH2D1A.4567.82.2,numeric,SH2 domain-containing protein 1A (SH2D1A),4567-82,SL014468,SH2 domain-containing protein 1A,SH21A,O60880,4068,SH2D1A,Human,Protein,PASS,755,0,0
SLITRK5.4568.17.2,numeric,SLIT and NTRK-like protein 5 (SLITRK5),4568-17,SL014070,SLIT and NTRK-like protein 5,SLIK5,O94991,26050,SLITRK5,Human,Protein,PASS,792,0,0
SORCS2.4569.52.2,numeric,VPS10 domain-containing receptor SorCS2 (SORCS2),4569-52,SL014091,VPS10 domain-containing receptor SorCS2,SORC2,Q96PQ0,57537,SORCS2,Human,Protein,PASS,759,0,0
MELT.4584.5.1,numeric,Melittin_VESMG (MELT),4584-5,SL011506,Melittin_VESMG,MEL_VESMG,P68408,"",MELT,Hornet,Non-Human,PASS,484,0,0
PPY.4588.1.2,numeric,Pancreatic hormone (PPY),4588-1,SL011499,Pancreatic hormone,PH,P01298,5539,PPY,Human,Protein,PASS,797,0,0
ADCYAP1.4594.22.2,numeric,Pituitary adenylate cyclase-activating polypeptide 38 (ADCYAP1),4594-22,SL011498,Pituitary adenylate cyclase-activating polypeptide 38,PACAP-38,P18509,116,ADCYAP1,Human,Protein,PASS,736,0,0
X.4666.193.3,numeric,No protein (),4666-193,SL011608,No protein,No Protein,"","","",Human,Spuriomer,PASS,427,0,0
X.4666.194.3,numeric,No protein (),4666-194,SL011608,No protein,No Protein,"","","",Human,Spuriomer,PASS,287,0,0
X.4666.199.3,numeric,No protein (),4666-199,SL011608,No protein,No Protein,"","","",Human,Spuriomer,PASS,597,0,0
X.4666.205.3,numeric,No protein (),4666-205,SL011608,No protein,No Protein,"","","",Human,Spuriomer,PASS,481,0,0
X.4666.212.3,numeric,No protein (),4666-212,SL011608,No protein,No Protein,"","","",Human,Spuriomer,PASS,128,0,0
X.4666.213.3,numeric,No protein (),4666-213,SL011608,No protein,No Protein,"","","",Human,Spuriomer,PASS,374,0,0
X.4666.223.3,numeric,No protein (),4666-223,SL011608,No protein,No Protein,"","","",Human,Non-Biotin,PASS,124,0,0
X.4666.225.3,numeric,No protein (),4666-225,SL011608,No protein,No Protein,"","","",Human,Non-Cleavable,PASS,786,0,0
X.4666.232.3,numeric,No protein (),4666-232,SL011608,No protein,No Protein,"","","",Human,Non-Cleavable,PASS,787,0,0
X.4666.236.3,numeric,No protein (),4666-236,SL011608,No protein,No Protein,"","","",Human,Non-Cleavable,PASS,772,0,0
IL6.4673.13.2,numeric,Interleukin-6 (IL6),4673-13,SL000087,Interleukin-6,IL-6,P05231,3569,IL6,Human,Protein,PASS,733,0,0
HIBADH.4693.72.2,numeric,"3-hydroxyisobutyrate dehydrogenase, mitochondrial (HIBADH)",4693-72,SL008085,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",3HIDH,P31937,11112,HIBADH,Human,Protein,PASS,689,0,0
FABP3.4696.2.2,numeric,"Fatty acid-binding protein, heart (FABP3)",4696-2,SL001774,"Fatty acid-binding protein, heart",FABP,P05413,2170,FABP3,Human,Protein,PASS,755,0,0
CSF2.4697.59.2,numeric,Granulocyte-macrophage colony-stimulating factor (CSF2),4697-59,SL001726,Granulocyte-macrophage colony-stimulating factor,GM-CSF,P04141,1437,CSF2,Human,Protein,PASS,575,0,0
LTA.4703.87.2,numeric,Lymphotoxin-alpha (LTA),4703-87,SL000597,Lymphotoxin-alpha,TNF-b,P01374,4049,LTA,Human,Protein,PASS,689,0,0
EPB41.4706.17.2,numeric,Protein 4.1 (EPB41),4706-17,SL010830,Protein 4.1,41,P11171,2035,EPB41,Human,Protein,PASS,807,0,0
YWHAH.4707.50.2,numeric,14-3-3 protein eta (YWHAH),4707-50,SL005796,14-3-3 protein eta,14-3-3 eta,Q04917,7533,YWHAH,Human,Protein,PASS,810,0,0
IL3.4717.55.2,numeric,Interleukin-3 (IL3),4717-55,SL000479,Interleukin-3,IL-3,P08700,3562,IL3,Human,Protein,PASS,722,0,0
PPIB.4718.5.2,numeric,Peptidyl-prolyl cis-trans isomerase B (PPIB),4718-5,SL007869,Peptidyl-prolyl cis-trans isomerase B,PPIB,P23284,5479,PPIB,Human,Protein,PASS,776,0,0
PDIA3.4719.58.2,numeric,Protein disulfide-isomerase A3 (PDIA3),4719-58,SL003524,Protein disulfide-isomerase A3,Protein disulfide isomerase A3,P30101,2923,PDIA3,Human,Protein,PASS,804,0,0
TFF3.4721.54.2,numeric,Trefoil factor 3 (TFF3),4721-54,SL006119,Trefoil factor 3,TFF3,Q07654,7033,TFF3,Human,Protein,PASS,804,0,0
AFM.4763.31.3,numeric,Afamin (AFM),4763-31,SL004742,Afamin,Afamin,P43652,173,AFM,Human,Protein,PASS,807,0,0
OLFM4.4769.10.3,numeric,Olfactomedin-4 (OLFM4),4769-10,SL008590,Olfactomedin-4,Olfactomedin-4,Q6UX06,10562,OLFM4,Human,Protein,PASS,525,0,0
SMPDL3A.4771.10.3,numeric,Acid sphingomyelinase-like phosphodiesterase 3a (SMPDL3A),4771-10,SL012754,Acid sphingomyelinase-like phosphodiesterase 3a,ASM3A,Q92484,10924,SMPDL3A,Human,Protein,PASS,781,0,0
GSN.4775.34.3,numeric,Gelsolin (GSN),4775-34,SL005572,Gelsolin,Gelsolin,P06396,2934,GSN,Human,Protein,PASS,755,0,0
SERPINA6.4785.30.3,numeric,Corticosteroid-binding globulin (SERPINA6),4785-30,SL000347,Corticosteroid-binding globulin,CBG,P08185,866,SERPINA6,Human,Protein,PASS,616,0,0
env.4792.51.2,numeric,"gp41 C34 peptide, HIV (env)",4792-51,SL016148,"gp41 C34 peptide, HIV",C34 gp41 HIV Fragment,Q70626,"",env,HIV-1,Protein,PASS,735,0,0
LPO.4801.13.3,numeric,Lactoperoxidase (LPO),4801-13,SL007153,Lactoperoxidase,PERL,P22079,4025,LPO,Human,Protein,PASS,753,0,0
COL8A1.4807.13.3,numeric,Collagen alpha-1(VIII) chain (COL8A1),4807-13,SL008072,Collagen alpha-1(VIII) chain,CO8A1,P27658,1295,COL8A1,Human,Protein,PASS,761,0,0
ITIH4.4811.33.3,numeric,Inter-alpha-trypsin inhibitor heavy chain H4 (ITIH4),4811-33,SL004739,Inter-alpha-trypsin inhibitor heavy chain H4,ITI heavy chain H4,Q14624,3700,ITIH4,Human,Protein,PASS,807,0,0
TXNDC12.4815.25.3,numeric,Thioredoxin domain-containing protein 12 (TXNDC12),4815-25,SL016128,Thioredoxin domain-containing protein 12,TXD12,O95881,51060,TXNDC12,Human,Protein,PASS,788,0,0
SFN.4829.43.6,numeric,14-3-3 protein sigma (SFN),4829-43,SL001737,14-3-3 protein sigma,STRATIFIN,P31947,2810,SFN,Human,Protein,PASS,796,0,0
SELL.4831.4.2,numeric,L-Selectin (SELL),4831-4,SL002823,L-Selectin,sL-Selectin,P14151,6402,SELL,Human,Protein,PASS,800,0,0
TNFRSF10A.4832.75.2,numeric,Tumor necrosis factor receptor superfamily member 10A (TNFRSF10A),4832-75,SL004156,Tumor necrosis factor receptor superfamily member 10A,TRAIL R1,O00220,8797,TNFRSF10A,Human,Protein,PASS,737,0,0
EPHA2.4834.61.2,numeric,Ephrin type-A receptor 2 (EPHA2),4834-61,SL002654,Ephrin type-A receptor 2,Epithelial cell kinase,P29317,1969,EPHA2,Human,Protein,PASS,775,0,0
CSF3.4840.73.1,numeric,Granulocyte colony-stimulating factor (CSF3),4840-73,SL001729,Granulocyte colony-stimulating factor,G-CSF,P09919,1440,CSF3,Human,Protein,PASS,768,0,0
GPC3.4842.62.2,numeric,Glypican-3 (GPC3),4842-62,SL000070,Glypican-3,Glypican 3,P51654,2719,GPC3,Human,Protein,PASS,746,0,0
IL1A.4851.25.1,numeric,Interleukin-1 alpha (IL1A),4851-25,SL000125,Interleukin-1 alpha,IL-1a,P01583,3552,IL1A,Human,Protein,PASS,667,0,0
BMPR1A.4859.6.1,numeric,Bone morphogenetic protein receptor type-1A (BMPR1A),4859-6,SL004080,Bone morphogenetic protein receptor type-1A,BMPR1A,P36894,657,BMPR1A,Human,Protein,PASS,648,0,0
BMPR2.4862.63.1,numeric,Bone morphogenetic protein receptor type-2 (BMPR2),4862-63,SL004133,Bone morphogenetic protein receptor type-2,BMP RII,Q13873,659,BMPR2,Human,Protein,PASS,662,0,0
NTRK2.4866.59.2,numeric,BDNF/NT-3 growth factors receptor (NTRK2),4866-59,SL004160,BDNF/NT-3 growth factors receptor,TrkB,Q16620,4915,NTRK2,Human,Protein,PASS,803,0,0
VEGFA.4867.15.2,numeric,"Vascular endothelial growth factor A, isoform 121 (VEGFA)",4867-15,SL003310,"Vascular endothelial growth factor A, isoform 121",VEGF121,P15692,7422,VEGFA,Human,Protein,PASS,678,0,0
ANG.4874.3.1,numeric,Angiogenin (ANG),4874-3,SL000003,Angiogenin,Angiogenin,P03950,283,ANG,Human,Protein,PASS,797,0,0
F9.4876.32.1,numeric,Coagulation factor IX (F9),4876-32,SL000357,Coagulation factor IX,Coagulation Factor IX,P00740,2158,F9,Human,Protein,PASS,808,0,0
F10.4878.3.1,numeric,Coagulation Factor X (F10),4878-3,SL000360,Coagulation Factor X,Coagulation Factor X,P00742,2159,F10,Human,Protein,PASS,804,0,0
GDF2.4880.21.1,numeric,Growth/differentiation factor 2 (GDF2),4880-21,SL007756,Growth/differentiation factor 2,GDF2,Q9UK05,2658,GDF2,Human,Protein,PASS,795,0,0
INS.4883.56.2,numeric,Insulin (INS),4883-56,SL000021,Insulin,Insulin,P01308,3630,INS,Human,Protein,PASS,548,0,0
CCL7.4886.3.1,numeric,C-C motif chemokine 7 (CCL7),4886-3,SL000516,C-C motif chemokine 7,MCP-3,P80098,6354,CCL7,Human,Protein,PASS,665,0,0
WNT7A.4889.82.1,numeric,Protein Wnt-7a (WNT7A),4889-82,SL009951,Protein Wnt-7a,WNT7A,O00755,7476,WNT7A,Human,Protein,PASS,513,0,0
POMC.4890.10.1,numeric,Corticotropin (POMC),4890-10,SL003461,Corticotropin,ACTH,P01189,5443,POMC,Human,Protein,PASS,645,0,0
